"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Cell_Type","Sex","metadata"
"Phosphatidylinositol signaling system","6/98",0.0712450718608752,0.456349258686523,0,0,2.14595215169247,5.66881078652117,"DGKG;INPP5F;IP6K1;DGKZ;DGKI;MTMR6","L5_6","","Users"
"Glycosaminoglycan biosynthesis","4/53",0.0717646011644129,0.456349258686523,0,0,2.68292851945532,7.06781015731454,"CSGALNACT1;B3GAT3;CHSY3;ST3GAL3","L5_6","","Users"
"Choline metabolism in cancer","6/99",0.0740442669781482,0.459074455264519,0,0,2.12276748914656,5.52575941321772,"DGKG;MAPK8;MAPK1;SOS1;DGKZ;DGKI","L5_6","","Users"
"Oxytocin signaling pathway","8/154",0.0881932935370622,0.513100155494052,0,0,1.80409788081021,4.38075441452994,"PPP3R1;CACNG8;ROCK2;GNAQ;PRKAG2;MAPK1;CACNG3;GNAI1","L5_6","","Users"
"mTOR signaling pathway","8/154",0.0881932935370622,0.513100155494052,0,0,1.80409788081021,4.38075441452994,"ATP6V1A;CLIP1;GRB10;MLST8;MAPK1;ATP6V1E1;SOS1;LPIN1","L5_6","","Users"
"HIF-1 signaling pathway","6/104",0.088964946315501,0.513100155494052,0,0,2.01394152209436,4.87275738874924,"CREBBP;MAPK1;ELOB;PDHB;ALDOA;GAPDH","L5_6","","Users"
"Autophagy","7/130",0.0922676845979196,0.520054222279184,0,0,1.87280446183301,4.4630078569533,"MAPK8;ATG16L1;RB1CC1;MLST8;MAPK1;MAP3K7;ATG12","L5_6","","Users"
"cAMP signaling pathway","10/211",0.0983408504160124,0.529373959684621,0,0,1.63897493663757,3.80130041606964,"GRIA1;GRIN2A;CREBBP;MAPK8;ROCK2;PDE3B;ATP2A2;MAPK1;GRIN2B;GNAI1","L5_6","","Users"
"Toxoplasmosis","6/108",0.101993615921568,0.529373959684621,0,0,1.93456258142098,4.41630662579799,"MAPK8;XIAP;MAPK1;TAB2;MAP3K7;GNAI1","L5_6","","Users"
"Wnt signaling pathway","8/160",0.104000906044197,0.529373959684621,0,0,1.7323436797121,3.92090988625361,"PPP3R1;CREBBP;MAPK8;CSNK2A1;ROCK2;CTNNBIP1;CSNK1E;MAP3K7","L5_6","","Users"
"Glycerolipid metabolism","4/61",0.1068754279743,0.529373959684621,0,0,2.30542400142972,5.155138661444,"DGKG;LPIN1;DGKZ;DGKI","L5_6","","Users"
"Long-term depression","4/61",0.1068754279743,0.529373959684621,0,0,2.30542400142972,5.155138661444,"GRIA1;GNAQ;MAPK1;GNAI1","L5_6","","Users"
"One carbon pool by folate","2/19",0.10775002844042,0.529373959684621,0,0,3.85985866427789,8.59953847646293,"MTFMT;MTHFD2L","L5_6","","Users"
"TNF signaling pathway","6/110",0.108863193322241,0.529373959684621,0,0,1.89716288821911,4.20726849651823,"MAPK8;ITCH;RPS6KA5;MAPK1;TAB2;MAP3K7","L5_6","","Users"
"Hypertrophic cardiomyopathy (HCM)","5/86",0.112124773296661,0.534748918799461,0,0,2.02884857646762,4.43941077106586,"CACNG8;PRKAG2;ATP2A2;DMD;CACNG3","L5_6","","Users"
"Glutathione metabolism","4/64",0.121713433745396,0.569527010733175,0,0,2.18981324278438,4.61193479640097,"GGT7;GPX4;GSTA4;MGST3","L5_6","","Users"
"RNA transport","8/167",0.124295779834453,0.570839877758228,0,0,1.65547492339945,3.45181624839445,"PNN;DDX39B;RPP21;UPF3B;UPF3A;EIF2S2;EIF1B;RAN","L5_6","","Users"
"Oocyte meiosis","6/116",0.130840875197191,0.584869597732312,0,0,1.7931237416757,3.64680734590184,"PPP3R1;MAPK1;PPP2R5C;CPEB3;ANAPC10;CPEB4","L5_6","","Users"
"Aminoacyl-tRNA biosynthesis","4/66",0.132067328520199,0.584869597732312,0,0,2.11895503587272,4.28970458364793,"MTFMT;SARS;AARS;FARSB","L5_6","","Users"
"Glycolysis / Gluconeogenesis","4/67",0.137375972247617,0.58794548114465,0,0,2.08521303258145,4.13921832684914,"TPI1;PDHB;ALDOA;GAPDH","L5_6","","Users"
"Proximal tubule bicarbonate reclamation","2/22",0.137503378654797,0.58794548114465,0,0,3.28037225042301,6.50860885625936,"MDH1;GLS","L5_6","","Users"
"Amphetamine addiction","4/68",0.142769240806972,0.600114774917442,0,0,2.05252546689304,3.99529347431223,"GRIA1;PPP3R1;GRIN2A;GRIN2B","L5_6","","Users"
"Mannose type O-glycan biosynthesis","2/23",0.147784246520847,0.600150027630632,0,0,3.12400290065265,5.9730993648508,"FUT9;ST3GAL3","L5_6","","Users"
"Neurotrophin signaling pathway","6/121",0.150644515737638,0.600150027630632,0,0,1.71471742833864,3.24567273618367,"BEX3;MAPK8;RPS6KA5;KIDINS220;MAPK1;SOS1","L5_6","","Users"
"Ether lipid metabolism","3/47",0.162523471207209,0.600150027630632,0,0,2.23763482280431,4.0656322146137,"PLA2G12A;SELENOI;PAFAH1B2","L5_6","","Users"
"Adherens junction","4/72",0.165139343511402,0.600150027630632,0,0,1.93138919404774,3.47836560558736,"CREBBP;CSNK2A1;MAPK1;MAP3K7","L5_6","","Users"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)","4/72",0.165139343511402,0.600150027630632,0,0,1.93138919404774,3.47836560558736,"CACNG8;ATP2A2;DMD;CACNG3","L5_6","","Users"
"Prolactin signaling pathway","4/72",0.165139343511402,0.600150027630632,0,0,1.93138919404774,3.47836560558736,"MAPK8;MAPK1;SOS1;SOCS7","L5_6","","Users"
"Phosphonate and phosphinate metabolism","1/6",0.165241778704048,0.600150027630632,0,0,6.55472972972973,11.8007785144265,"SELENOI","L5_6","","Users"
"MAPK signaling pathway","12/294",0.165745137999199,0.600150027630632,0,0,1.40073973706376,2.51755510952995,"PPM1A;PPP3R1;CACNG8;MAPK8;RPS6KA5;JUND;STMN1;MAPK1;TAB2;SOS1;MAP3K7;CACNG3","L5_6","","Users"
"Axon guidance","8/180",0.16697722542949,0.600150027630632,0,0,1.52931822699265,2.7373234072842,"EPHA4;PPP3R1;BMPR2;ROCK2;MAPK1;PAK3;GNAI1;MYL12B","L5_6","","Users"
"Phagosome","8/180",0.16697722542949,0.600150027630632,0,0,1.52931822699265,2.7373234072842,"ATP6V1A;ATP6V0B;TUBA1A;TUBB3;SEC61G;SEC61B;ATP6V1E1;TUBB4A","L5_6","","Users"
"Human immunodeficiency virus 1 infection","10/238",0.171040192578865,0.605970967993693,0,0,1.44285456350998,2.54787440643535,"PPP3R1;MAPK8;GNAQ;GNB1;MAPK1;ELOB;TAB2;PAK3;MAP3K7;GNAI1","L5_6","","Users"
"Endocytosis","11/269",0.177315158806251,0.614312977206957,0,0,1.40280108686966,2.42660259458993,"ARFGEF1;ACAP3;ITCH;ACAP2;IQSEC2;CAPZA1;PSD3;ARPC5L;CLTB;CHMP7;GIT1","L5_6","","Users"
"Osteoclast differentiation","6/128",0.180442810668335,0.614312977206957,0,0,1.61574552461809,2.76670793721299,"PPP3R1;MAPK8;JUND;MAPK1;TAB2;MAP3K7","L5_6","","Users"
"T cell receptor signaling pathway","5/101",0.180825997323015,0.614312977206957,0,0,1.71051232993197,2.92535248388867,"PPP3R1;MAPK1;SOS1;PAK3;MAP3K7","L5_6","","Users"
"Renin secretion","4/76",0.188662930288112,0.623202097028014,0,0,1.82371250707414,3.04157548906232,"PPP3R1;GNAQ;PDE3B;GNAI1","L5_6","","Users"
"Collecting duct acid secretion","2/27",0.190227181524191,0.623202097028014,0,0,2.62362098138748,4.353994069409,"ATP6V1A;ATP6V1E1","L5_6","","Users"
"Chagas disease (American trypanosomiasis)","5/103",0.190981287798908,0.623202097028014,0,0,1.67543037623213,2.7738087297088,"MAPK8;PPP2R2B;GNAQ;MAPK1;GNAI1","L5_6","","Users"
"Salmonella infection","4/78",0.20080541299075,0.646749901580597,0,0,1.77423943468086,2.84839758260051,"MAPK8;ROCK2;ARPC5L;MAPK1","L5_6","","Users"
"Protein processing in endoplasmic reticulum","7/163",0.210619315845784,0.669661414484032,0,0,1.47410737726437,2.29622143276775,"MAPK8;MAN1A2;FBXO2;SEC61G;STUB1;SEC61B;MARCH6","L5_6","","Users"
"Sulfur relay system","1/8",0.214024635362913,0.671874804683574,0,0,4.68146718146718,7.21725013274904,"MOCS2","L5_6","","Users"
"Apelin signaling pathway","6/138",0.226623242335828,0.702532051241067,0,0,1.49256620721697,2.21566433328903,"GNAQ;GNB1;PDE3B;PRKAG2;MAPK1;GNAI1","L5_6","","Users"
"Insulin signaling pathway","6/139",0.231441228752833,0.706736420348271,0,0,1.48126705178619,2.16772961828392,"MAPK8;PDE3B;PHKG2;PRKAG2;MAPK1;SOS1","L5_6","","Users"
"Glyoxylate and dicarboxylate metabolism","2/31",0.234019596168422,0.706736420348271,0,0,2.26127545364374,3.2841643612149,"MDH1;ACO1","L5_6","","Users"
"ErbB signaling pathway","4/84",0.238503477791999,0.706736420348271,0,0,1.64066213921902,2.35167816580027,"MAPK8;MAPK1;SOS1;PAK3","L5_6","","Users"
"Focal adhesion","8/199",0.239378464956673,0.706736420348271,0,0,1.3758267328948,1.96703247351607,"MAPK8;ROCK2;COL9A1;XIAP;MAPK1;PAK3;SOS1;MYL12B","L5_6","","Users"
"Fluid shear stress and atherosclerosis","6/143",0.251022849497795,0.732396078534742,0,0,1.4377199418048,1.98723276437343,"MAPK8;BMPR2;GSTA4;MGST3;MAP3K7;ACVR2A","L5_6","","Users"
"NOD-like receptor signaling pathway","8/205",0.264208199374509,0.749229037424492,0,0,1.33350687665408,1.77492145945794,"MAPK8;ATG16L1;VDAC2;XIAP;MAPK1;TAB2;MAP3K7;ATG12","L5_6","","Users"
"Prion diseases","2/34",0.267230952395311,0.749229037424492,0,0,2.04896362098139,2.70389845937752,"PRNP;MAPK1","L5_6","","Users"
"Necroptosis","7/176",0.268031385352886,0.749229037424492,0,0,1.35979562574469,1.79037653668359,"MAPK8;H2AFZ;FTH1;VDAC2;XIAP;SLC25A5;CHMP7","L5_6","","Users"
"Dilated cardiomyopathy (DCM)","4/90",0.277670317251044,0.749229037424492,0,0,1.52572353614719,1.95494126866505,"CACNG8;ATP2A2;DMD;CACNG3","L5_6","","Users"
"GnRH signaling pathway","4/90",0.277670317251044,0.749229037424492,0,0,1.52572353614719,1.95494126866505,"MAPK8;GNAQ;MAPK1;SOS1","L5_6","","Users"
"Fructose and mannose metabolism","2/35",0.278310899788112,0.749229037424492,0,0,1.98677126595908,2.54111312282981,"TPI1;ALDOA","L5_6","","Users"
"Synthesis and degradation of ketone bodies","1/11",0.281914266699607,0.749229037424492,0,0,3.27652027027027,4.14857358793912,"OXCT1","L5_6","","Users"
"Taurine and hypotaurine metabolism","1/11",0.281914266699607,0.749229037424492,0,0,3.27652027027027,4.14857358793912,"GGT7","L5_6","","Users"
"TGF-beta signaling pathway","4/91",0.284302329919117,0.749229037424492,0,0,1.50810842456531,1.89677370155946,"CREBBP;BMPR2;MAPK1;ACVR2A","L5_6","","Users"
"Mitophagy","3/63",0.287003058690834,0.749229037424492,0,0,1.63957627118644,2.0466214207965,"MAPK8;CSNK2A1;NBR1","L5_6","","Users"
"Central carbon metabolism in cancer","3/64",0.295132056144753,0.762424478373946,0,0,1.61261461517088,1.96792582306293,"MAPK1;PDHB;GLS","L5_6","","Users"
"Alanine, aspartate and glutamate metabolism","2/37",0.300426508063331,0.768100762883568,0,0,1.87304810248973,2.25243796731817,"ASNS;GLS","L5_6","","Users"
"Human T-cell leukemia virus 1 infection","9/245",0.303792789303251,0.768781752522513,0,0,1.25187920826561,1.49150068658063,"PPP3R1;CREBBP;MAPK8;VDAC2;XIAP;MAPK1;SLC25A5;ANAPC10;RAN","L5_6","","Users"
"Platelet activation","5/125",0.31291098095002,0.783857810864696,0,0,1.36670918367347,1.5878926620433,"ROCK2;GNAQ;MAPK1;GNAI1;MYL12B","L5_6","","Users"
"Leishmaniasis","3/67",0.319586359594562,0.792299306079617,0,0,1.53678495762712,1.75305324021261,"MAPK1;TAB2;MAP3K7","L5_6","","Users"
"Fc epsilon RI signaling pathway","3/68",0.327747148632598,0.792299306079617,0,0,1.51306388526728,1.68784221626822,"MAPK8;MAPK1;SOS1","L5_6","","Users"
"RIG-I-like receptor signaling pathway","3/68",0.327747148632598,0.792299306079617,0,0,1.51306388526728,1.68784221626822,"MAPK8;MAP3K7;ATG12","L5_6","","Users"
"Calcium signaling pathway","7/189",0.329059792444357,0.792299306079617,0,0,1.26181412444211,1.40252634200828,"PPP3R1;GRIN2A;GNAQ;PHKG2;VDAC2;ATP2A2;SLC25A5","L5_6","","Users"
"Toll-like receptor signaling pathway","4/99",0.337995784181949,0.805989946895416,0,0,1.380537932267,1.49749966873498,"MAPK8;MAPK1;TAB2;MAP3K7","L5_6","","Users"
"Bladder cancer","2/41",0.344246274791504,0.806591580129176,0,0,1.68059351815697,1.79218150382576,"RPS6KA5;MAPK1","L5_6","","Users"
"Melanogenesis","4/100",0.344752852797148,0.806591580129176,0,0,1.36608658743633,1.45478315708757,"CREBBP;GNAQ;MAPK1;GNAI1","L5_6","","Users"
"Relaxin signaling pathway","5/131",0.348088320985285,0.806784145835053,0,0,1.30122287010042,1.37317923975326,"MAPK8;GNB1;MAPK1;SOS1;GNAI1","L5_6","","Users"
"Hepatitis B","6/163",0.35415304388794,0.807227188303906,0,0,1.25326880717022,1.30092577214767,"CREBBP;MAPK8;MAPK1;TAB2;SOS1;MAP3K7","L5_6","","Users"
"NF-kappa B signaling pathway","4/102",0.358273311951114,0.807227188303906,0,0,1.33806867398912,1.37347282390997,"CSNK2A1;XIAP;TAB2;MAP3K7","L5_6","","Users"
"B cell receptor signaling pathway","3/72",0.36033904440034,0.807227188303906,0,0,1.42505526897568,1.45456802214089,"PPP3R1;MAPK1;SOS1","L5_6","","Users"
"Nucleotide excision repair","2/43",0.365834448269187,0.807227188303906,0,0,1.59844826874665,1.60735861888654,"ERCC3;XPC","L5_6","","Users"
"Vasopressin-regulated water reabsorption","2/43",0.365834448269187,0.807227188303906,0,0,1.59844826874665,1.60735861888654,"DCTN5;VAMP2","L5_6","","Users"
"Inositol phosphate metabolism","3/73",0.368457064476139,0.807227188303906,0,0,1.40462469733656,1.40242096542938,"TPI1;INPP5F;MTMR6","L5_6","","Users"
"Tight junction","6/167",0.375335726146095,0.807227188303906,0,0,1.2218777445057,1.19736001464567,"MAPK8;TUBA1A;ROCK2;PPP2R2B;PRKAG2;MYL12B","L5_6","","Users"
"Alcoholism","7/199",0.377332590315232,0.807227188303906,0,0,1.19547248293515,1.16514128746135,"GRIN2A;H2AFZ;GNB1;MAPK1;SOS1;GRIN2B;GNAI1","L5_6","","Users"
"Purine metabolism","5/136",0.377574007432472,0.807227188303906,0,0,1.25123331775458,1.21868709169699,"NUDT9;NT5C3B;GDA;PDE3B;PDE9A","L5_6","","Users"
"Glycosphingolipid biosynthesis","2/45",0.387142807930793,0.811555887558942,0,0,1.52394443788612,1.44616481499555,"FUT9;ST3GAL3","L5_6","","Users"
"Ras signaling pathway","8/233",0.387318916827166,0.811555887558942,0,0,1.16585754985755,1.10582387312769,"GRIN2A;PLA2G12A;MAPK8;GNB1;MAPK1;PAK3;SOS1;GRIN2B","L5_6","","Users"
"Parathyroid hormone synthesis, secretion and action","4/107",0.392017168403816,0.811555887558942,0,0,1.27278421547134,1.19189832445156,"JUND;GNAQ;MAPK1;GNAI1","L5_6","","Users"
"Pertussis","3/76",0.39268833268981,0.811555887558942,0,0,1.34669143255166,1.25880504112568,"MAPK8;MAPK1;GNAI1","L5_6","","Users"
"Proteasome","2/46",0.397679022309534,0.815077665560037,0,0,1.48923242578065,1.37323622484784,"PSMB7;PSMC2","L5_6","","Users"
"Pantothenate and CoA biosynthesis","1/18",0.418418942397907,0.843790039528615,0,0,1.9266693163752,1.67865320941294,"BCAT1","L5_6","","Users"
"Type II diabetes mellitus","2/48",0.41849264057266,0.843790039528615,0,0,1.42433605532259,1.24073340406653,"MAPK8;MAPK1","L5_6","","Users"
"Cholinergic synapse","4/113",0.432134280783629,0.843791511372553,0,0,1.20234887307051,1.00879343357697,"GNAQ;GNB1;MAPK1;GNAI1","L5_6","","Users"
"Tuberculosis","6/178",0.433559954129032,0.843791511372553,0,0,1.14308070203241,0.955301336703139,"PPP3R1;CREBBP;ATP6V0B;MAPK8;NFYC;MAPK1","L5_6","","Users"
"Arginine biosynthesis","1/19",0.435678321061171,0.843791511372553,0,0,1.81953828828829,1.51176539499338,"GLS","L5_6","","Users"
"Steroid biosynthesis","1/19",0.435678321061171,0.843791511372553,0,0,1.81953828828829,1.51176539499338,"SC5D","L5_6","","Users"
"Arginine and proline metabolism","2/50",0.438934573652084,0.843791511372553,0,0,1.36484771573604,1.12382231323473,"SAT2;CNDP2","L5_6","","Users"
"N-Glycan biosynthesis","2/50",0.438934573652084,0.843791511372553,0,0,1.36484771573604,1.12382231323473,"MAN1A2;MAN2A1","L5_6","","Users"
"Fanconi anemia pathway","2/51",0.449007341408727,0.843791511372553,0,0,1.33692461756276,1.07049698661933,"CENPX;FANCL","L5_6","","Users"
"Phospholipase D signaling pathway","5/149",0.453715666602681,0.843791511372553,0,0,1.1375070861678,0.898954289540664,"DGKG;MAPK1;SOS1;DGKZ;DGKI","L5_6","","Users"
"MicroRNAs in cancer","9/281",0.454628085507015,0.843791511372553,0,0,1.08414962731668,0.854608685788151,"CREBBP;DNMT1;MARCKS;RPS6KA5;HNRNPK;BMPR2;STMN1;SOS1;GLS","L5_6","","Users"
"Peroxisome","3/84",0.455919606951299,0.843791511372553,0,0,1.21318267419962,0.952880726280832,"FAR1;HACL1;MPV17","L5_6","","Users"
"Rheumatoid arthritis","3/84",0.455919606951299,0.843791511372553,0,0,1.21318267419962,0.952880726280832,"ATP6V1A;ATP6V0B;ATP6V1E1","L5_6","","Users"
"Regulation of actin cytoskeleton","7/217",0.464447535350729,0.853207324199858,0,0,1.0919795221843,0.837446385356706,"ROCK2;ARPC5L;MAPK1;PAK3;SOS1;GIT1;MYL12B","L5_6","","Users"
"Insulin secretion","3/86",0.471308627945279,0.853942485029107,0,0,1.18382683275475,0.890524428314917,"SNAP25;GNAQ;VAMP2","L5_6","","Users"
"Fc gamma R-mediated phagocytosis","3/87",0.478929006884317,0.853942485029107,0,0,1.16967312348668,0.861116749835807,"MARCKS;ARPC5L;MAPK1","L5_6","","Users"
"Th1 and Th2 cell differentiation","3/87",0.478929006884317,0.853942485029107,0,0,1.16967312348668,0.861116749835807,"PPP3R1;MAPK8;MAPK1","L5_6","","Users"
"Other types of O-glycan biosynthesis","1/22",0.484448331873166,0.853942485029107,0,0,1.55936293436293,1.13013970316415,"ST3GAL3","L5_6","","Users"
"Colorectal cancer","3/88",0.486497592909667,0.853942485029107,0,0,1.15585244267198,0.832818645363807,"MAPK8;MAPK1;SOS1","L5_6","","Users"
"Endocrine and other factor-regulated calcium reabsorption","2/55",0.488242851169284,0.853942485029107,0,0,1.23576924304824,0.885975306497075,"GNAQ;CLTB","L5_6","","Users"
"Regulation of lipolysis in adipocytes","2/56",0.497775895528607,0.853942485029107,0,0,1.21282195901485,0.846071041386571,"PDE3B;GNAI1","L5_6","","Users"
"Valine, leucine and isoleucine degradation","2/56",0.497775895528607,0.853942485029107,0,0,1.21282195901485,0.846071041386571,"OXCT1;BCAT1","L5_6","","Users"
"Phenylalanine metabolism","1/23",0.499751237654931,0.853942485029107,0,0,1.48840601965602,1.03242513907105,"MIF","L5_6","","Users"
"GABAergic synapse","3/90",0.501472796243683,0.853942485029107,0,0,1.1291642314436,0.779355834744051,"GNB1;GNAI1;GLS","L5_6","","Users"
"Histidine metabolism","1/24",0.51460065558056,0.853942485029107,0,0,1.42361927144536,0.945801543382055,"CNDP2","L5_6","","Users"
"AMPK signaling pathway","4/126",0.516079498257246,0.853942485029107,0,0,1.07350608143839,0.710118324550221,"PPP2R2B;PRKAG2;PPP2R5C;MAP3K7","L5_6","","Users"
"Morphine addiction","3/92",0.516221904869061,0.853942485029107,0,0,1.10367549038278,0.729770715973761,"PDE3B;GNB1;GNAI1","L5_6","","Users"
"Endometrial cancer","2/58",0.516497470783734,0.853942485029107,0,0,1.16938602852308,0.772595676431462,"MAPK1;SOS1","L5_6","","Users"
"VEGF signaling pathway","2/58",0.516497470783734,0.853942485029107,0,0,1.16938602852308,0.772595676431462,"PPP3R1;MAPK1","L5_6","","Users"
"Lysine degradation","2/59",0.525682974961976,0.857480265227553,0,0,1.14881111407962,0.738750979353698,"KMT2E;KMT2C","L5_6","","Users"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","1/25",0.529010002337966,0.857480265227553,0,0,1.36423141891892,0.868671544713086,"PIGX","L5_6","","Users"
"alpha-Linolenic acid metabolism","1/25",0.529010002337966,0.857480265227553,0,0,1.36423141891892,0.868671544713086,"PLA2G12A","L5_6","","Users"
"Folate biosynthesis","1/26",0.54299229821824,0.868093864235973,0,0,1.30959459459459,0.799717222287909,"MOCS2","L5_6","","Users"
"Cytosolic DNA-sensing pathway","2/61",0.543697255118926,0.868093864235973,0,0,1.10975364937337,0.676242483850649,"POLR2E;POLR2L","L5_6","","Users"
"Prostate cancer","3/97",0.552036246589718,0.868093864235973,0,0,1.04469888207717,0.620699034757083,"CREBBP;MAPK1;SOS1","L5_6","","Users"
"Serotonergic synapse","4/132",0.552848717208283,0.868093864235973,0,0,1.02286714770798,0.606223574929756,"GNAQ;GNB1;MAPK1;GNAI1","L5_6","","Users"
"Butanoate metabolism","1/27",0.556560179086773,0.868093864235973,0,0,1.2591606029106,0.737842899360442,"OXCT1","L5_6","","Users"
"Phototransduction","1/27",0.556560179086773,0.868093864235973,0,0,1.2591606029106,0.737842899360442,"GNB1","L5_6","","Users"
"Estrogen signaling pathway","4/134",0.564772650651823,0.875397608510326,0,0,1.00702625048975,0.575346338906978,"GNAQ;MAPK1;SOS1;GNAI1","L5_6","","Users"
"Hepatocellular carcinoma","5/171",0.575301183508612,0.884558692754978,0,0,0.985626178182116,0.544914844101614,"ACTL6B;GSTA4;MGST3;MAPK1;SOS1","L5_6","","Users"
"Th17 cell differentiation","3/102",0.586232774482707,0.884558692754978,0,0,0.991679506933744,0.529594879875432,"PPP3R1;MAPK8;MAPK1","L5_6","","Users"
"Metabolism of xenobiotics by cytochrome P450","2/66",0.586613988358333,0.884558692754978,0,0,1.02278976311337,0.545544068683183,"GSTA4;MGST3","L5_6","","Users"
"Non-small cell lung cancer","2/66",0.586613988358333,0.884558692754978,0,0,1.02278976311337,0.545544068683183,"MAPK1;SOS1","L5_6","","Users"
"Vascular smooth muscle contraction","4/140",0.599465383502223,0.884558692754978,0,0,0.962299011285329,0.49242480979403,"PLA2G12A;ROCK2;GNAQ;MAPK1","L5_6","","Users"
"Apoptosis","4/141",0.605083875288579,0.884558692754978,0,0,0.95522536031626,0.479893943364696,"MAPK8;TUBA1A;XIAP;MAPK1","L5_6","","Users"
"Pancreatic secretion","3/105",0.605932455835961,0.884558692754978,0,0,0.962362911266201,0.48213107507078,"PLA2G12A;GNAQ;ATP2A2","L5_6","","Users"
"Acute myeloid leukemia","2/69",0.610894297021604,0.884558692754978,0,0,0.976841679925247,0.481418188948595,"MAPK1;SOS1","L5_6","","Users"
"Systemic lupus erythematosus","4/143",0.616176054266709,0.884558692754978,0,0,0.941383395830025,0.455839072129109,"GRIN2A;SNRPD1;H2AFZ;GRIN2B","L5_6","","Users"
"Pentose phosphate pathway","1/32",0.61860008862876,0.884558692754978,0,0,1.05579773321709,0.507095718901214,"ALDOA","L5_6","","Users"
"beta-Alanine metabolism","1/32",0.61860008862876,0.884558692754978,0,0,1.05579773321709,0.507095718901214,"CNDP2","L5_6","","Users"
"Measles","4/144",0.6216488887099,0.884558692754978,0,0,0.93461072034926,0.444295088375284,"MAPK8;CSNK2A1;TAB2;MAP3K7","L5_6","","Users"
"Adipocytokine signaling pathway","2/71",0.626468040766046,0.884558692754978,0,0,0.948429338630177,0.443540110779004,"MAPK8;PRKAG2","L5_6","","Users"
"SNARE interactions in vesicular transport","1/33",0.629926680493814,0.884558692754978,0,0,1.02275126689189,0.472666386542968,"VAMP2","L5_6","","Users"
"Starch and sucrose metabolism","1/33",0.629926680493814,0.884558692754978,0,0,1.02275126689189,0.472666386542968,"PGM2L1","L5_6","","Users"
"Human cytomegalovirus infection","7/255",0.634622126240078,0.884558692754978,0,0,0.922829736871078,0.419634244894569,"PPP3R1;ROCK2;GNAQ;GNB1;MAPK1;SOS1;GNAI1","L5_6","","Users"
"Bacterial invasion of epithelial cells","2/74",0.648914843334308,0.884558692754978,0,0,0.908770445572476,0.393001217072611,"CLTB;ARPC5L","L5_6","","Users"
"Gastric acid secretion","2/74",0.648914843334308,0.884558692754978,0,0,0.908770445572476,0.393001217072611,"GNAQ;GNAI1","L5_6","","Users"
"C-type lectin receptor signaling pathway","3/112",0.649424194223045,0.884558692754978,0,0,0.900233245218473,0.388602932130242,"PPP3R1;MAPK8;MAPK1","L5_6","","Users"
"Glioma","2/75",0.656155388731204,0.884558692754978,0,0,0.896275177896762,0.377652398250418,"MAPK1;SOS1","L5_6","","Users"
