,Unnamed: 0,Metadata,Sex,Cell Type,Time Point,Tissue,Ontology,GO.ID,Term,Annotated,Significant,Expected,Fisher
0,1,Lamp5_F_E18_WB_CC,F,Lamp5,E18,WB,CC,GO:0005667,transcription regulator complex,201,2,0.31,0.037
1,2,Lamp5_F_E18_WB_CC,F,Lamp5,E18,WB,CC,GO:0099061,integral component of postsynaptic density membrane,36,1,0.06,0.054
2,3,Lamp5_F_E18_WB_CC,F,Lamp5,E18,WB,CC,GO:0099146,intrinsic component of postsynaptic density membrane,38,1,0.06,0.057
3,4,Lamp5_F_E18_WB_CC,F,Lamp5,E18,WB,CC,GO:0031252,cell leading edge,260,2,0.4,0.059
4,5,Lamp5_F_E18_WB_CC,F,Lamp5,E18,WB,CC,GO:0099060,integral component of postsynaptic specialization membrane,49,1,0.08,0.073
0,1,Lamp5_F_E18_WB_MF,F,Lamp5,E18,WB,MF,GO:0004667,prostaglandin-D synthase activity,2,1,0.0,0.0032
1,2,Lamp5_F_E18_WB_MF,F,Lamp5,E18,WB,MF,GO:0004117,calmodulin-dependent cyclic-nucleotide phosphodiesterase activity,3,1,0.0,0.0047
2,3,Lamp5_F_E18_WB_MF,F,Lamp5,E18,WB,MF,GO:0048101,"calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity",3,1,0.0,0.0047
3,4,Lamp5_F_E18_WB_MF,F,Lamp5,E18,WB,MF,GO:0030274,LIM domain binding,5,1,0.01,0.0079
4,5,Lamp5_F_E18_WB_MF,F,Lamp5,E18,WB,MF,GO:0005501,retinoid binding,5,1,0.01,0.0079
0,1,Astro_F_E18_WB_BP,F,Astro,E18,WB,BP,GO:2000255,negative regulation of male germ cell proliferation,3,1,0.0,0.0013
1,2,Astro_F_E18_WB_BP,F,Astro,E18,WB,BP,GO:0045187,"regulation of circadian sleep/wake cycle, sleep",6,1,0.0,0.0026
2,3,Astro_F_E18_WB_BP,F,Astro,E18,WB,BP,GO:0001516,prostaglandin biosynthetic process,9,1,0.0,0.0038
3,4,Astro_F_E18_WB_BP,F,Astro,E18,WB,BP,GO:0043303,mast cell degranulation,13,1,0.01,0.0055
4,5,Astro_F_E18_WB_BP,F,Astro,E18,WB,BP,GO:0002028,regulation of sodium ion transport,56,1,0.02,0.0236
0,1,Astro_F_E18_WB_CC,F,Astro,E18,WB,CC,GO:0005791,rough endoplasmic reticulum,48,1,0.02,0.02
1,2,Astro_F_E18_WB_CC,F,Astro,E18,WB,CC,GO:0005615,extracellular space,287,1,0.12,0.12
2,3,Astro_F_E18_WB_CC,F,Astro,E18,WB,CC,GO:0005576,extracellular region,470,1,0.2,0.19
3,4,Astro_F_E18_WB_CC,F,Astro,E18,WB,CC,GO:0005794,Golgi apparatus,798,1,0.34,0.3
4,5,Astro_F_E18_WB_CC,F,Astro,E18,WB,CC,GO:0005783,endoplasmic reticulum,860,1,0.36,0.32
0,1,Astro_F_E18_WB_MF,F,Astro,E18,WB,MF,GO:0004667,prostaglandin-D synthase activity,2,1,0.0,0.00058
1,2,Astro_F_E18_WB_MF,F,Astro,E18,WB,MF,GO:0019002,GMP binding,3,1,0.0,0.00086
2,3,Astro_F_E18_WB_MF,F,Astro,E18,WB,MF,GO:0005501,retinoid binding,5,1,0.0,0.00144
3,4,Astro_F_E18_WB_MF,F,Astro,E18,WB,MF,GO:0016208,AMP binding,7,1,0.0,0.00202
4,5,Astro_F_E18_WB_MF,F,Astro,E18,WB,MF,GO:0005504,fatty acid binding,17,1,0.0,0.00489
0,1,Peri_F_E18_WB_BP,F,Peri,E18,WB,BP,GO:0000002,mitochondrial genome maintenance,10,0,0.0,1
1,2,Peri_F_E18_WB_BP,F,Peri,E18,WB,BP,GO:0000003,reproduction,435,0,0.0,1
2,3,Peri_F_E18_WB_BP,F,Peri,E18,WB,BP,GO:0000012,single strand break repair,5,0,0.0,1
3,4,Peri_F_E18_WB_BP,F,Peri,E18,WB,BP,GO:0000018,regulation of DNA recombination,32,0,0.0,1
4,5,Peri_F_E18_WB_BP,F,Peri,E18,WB,BP,GO:0000019,regulation of mitotic recombination,1,0,0.0,1
0,1,Peri_F_E18_WB_CC,F,Peri,E18,WB,CC,GO:0000015,phosphopyruvate hydratase complex,1,0,0.0,1
1,2,Peri_F_E18_WB_CC,F,Peri,E18,WB,CC,GO:0000109,nucleotide-excision repair complex,4,0,0.0,1
2,3,Peri_F_E18_WB_CC,F,Peri,E18,WB,CC,GO:0000110,nucleotide-excision repair factor 1 complex,1,0,0.0,1
3,4,Peri_F_E18_WB_CC,F,Peri,E18,WB,CC,GO:0000118,histone deacetylase complex,42,0,0.0,1
4,5,Peri_F_E18_WB_CC,F,Peri,E18,WB,CC,GO:0000120,RNA polymerase I transcription regulator complex,5,0,0.0,1
0,1,Peri_F_E18_WB_MF,F,Peri,E18,WB,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1
1,2,Peri_F_E18_WB_MF,F,Peri,E18,WB,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,3,0,0.0,1
2,3,Peri_F_E18_WB_MF,F,Peri,E18,WB,MF,GO:0000030,mannosyltransferase activity,10,0,0.0,1
3,4,Peri_F_E18_WB_MF,F,Peri,E18,WB,MF,GO:0000033,"alpha-1,3-mannosyltransferase activity",1,0,0.0,1
4,5,Peri_F_E18_WB_MF,F,Peri,E18,WB,MF,GO:0000035,acyl binding,1,0,0.0,1
0,1,L2_3_IT_F_P30_CORT_BP,F,L2_3_IT,P30,CORT,BP,GO:0006996,organelle organization,1902,1424,1348.1,8.8e-06
1,2,L2_3_IT_F_P30_CORT_BP,F,L2_3_IT,P30,CORT,BP,GO:0034622,cellular protein-containing complex assembly,523,410,370.69,3.4e-05
2,3,L2_3_IT_F_P30_CORT_BP,F,L2_3_IT,P30,CORT,BP,GO:0070509,calcium ion import,35,34,24.81,8.8e-05
3,4,L2_3_IT_F_P30_CORT_BP,F,L2_3_IT,P30,CORT,BP,GO:0006886,intracellular protein transport,586,458,415.35,0.00012
4,5,L2_3_IT_F_P30_CORT_BP,F,L2_3_IT,P30,CORT,BP,GO:0051650,establishment of vesicle localization,110,94,77.97,0.00025
0,1,L2_3_IT_F_P30_CORT_CC,F,L2_3_IT,P30,CORT,CC,GO:0098978,glutamatergic synapse,422,340,299.59,2.4e-06
1,2,L2_3_IT_F_P30_CORT_CC,F,L2_3_IT,P30,CORT,CC,GO:0014069,postsynaptic density,331,270,234.99,4.2e-06
2,3,L2_3_IT_F_P30_CORT_CC,F,L2_3_IT,P30,CORT,CC,GO:0022625,cytosolic large ribosomal subunit,49,47,34.79,1.1e-05
3,4,L2_3_IT_F_P30_CORT_CC,F,L2_3_IT,P30,CORT,CC,GO:0008021,synaptic vesicle,180,152,127.79,1.6e-05
4,5,L2_3_IT_F_P30_CORT_CC,F,L2_3_IT,P30,CORT,CC,GO:0005829,cytosol,1868,1407,1326.16,4.2e-05
0,1,L2_3_IT_F_P30_CORT_MF,F,L2_3_IT,P30,CORT,MF,GO:0003735,structural constituent of ribosome,120,104,85.38,4.2e-05
1,2,L2_3_IT_F_P30_CORT_MF,F,L2_3_IT,P30,CORT,MF,GO:0019901,protein kinase binding,403,317,286.72,0.00027
2,3,L2_3_IT_F_P30_CORT_MF,F,L2_3_IT,P30,CORT,MF,GO:0005200,structural constituent of cytoskeleton,37,35,26.32,0.00041
3,4,L2_3_IT_F_P30_CORT_MF,F,L2_3_IT,P30,CORT,MF,GO:0003729,mRNA binding,195,158,138.74,0.00092
4,5,L2_3_IT_F_P30_CORT_MF,F,L2_3_IT,P30,CORT,MF,GO:0005524,ATP binding,703,535,500.16,0.00111
0,1,L6_F_P30_CORT_BP,F,L6,P30,CORT,BP,GO:0006886,intracellular protein transport,586,410,369.41,0.00014
1,2,L6_F_P30_CORT_BP,F,L6,P30,CORT,BP,GO:0090150,establishment of protein localization to membrane,156,118,98.34,0.00048
2,3,L6_F_P30_CORT_BP,F,L6,P30,CORT,BP,GO:0006096,glycolytic process,40,35,25.22,0.00055
3,4,L6_F_P30_CORT_BP,F,L6,P30,CORT,BP,GO:0007010,cytoskeleton organization,672,472,423.63,0.00104
4,5,L6_F_P30_CORT_BP,F,L6,P30,CORT,BP,GO:0007009,plasma membrane organization,53,44,33.41,0.00124
0,1,L6_F_P30_CORT_CC,F,L6,P30,CORT,CC,GO:0043209,myelin sheath,167,150,105.46,2.4e-15
1,2,L6_F_P30_CORT_CC,F,L6,P30,CORT,CC,GO:0022625,cytosolic large ribosomal subunit,49,47,30.94,6.6e-08
2,3,L6_F_P30_CORT_CC,F,L6,P30,CORT,CC,GO:0001726,ruffle,89,73,56.21,7.8e-05
3,4,L6_F_P30_CORT_CC,F,L6,P30,CORT,CC,GO:0030139,endocytic vesicle,95,77,59.99,0.00011
4,5,L6_F_P30_CORT_CC,F,L6,P30,CORT,CC,GO:0048471,perinuclear region of cytoplasm,391,280,246.92,0.00018
0,1,L6_F_P30_CORT_MF,F,L6,P30,CORT,MF,GO:0003735,structural constituent of ribosome,120,98,75.87,7.3e-06
1,2,L6_F_P30_CORT_MF,F,L6,P30,CORT,MF,GO:0016887,ATPase activity,213,161,134.67,6.4e-05
2,3,L6_F_P30_CORT_MF,F,L6,P30,CORT,MF,GO:0031267,small GTPase binding,184,140,116.34,0.00011
3,4,L6_F_P30_CORT_MF,F,L6,P30,CORT,MF,GO:0046332,SMAD binding,46,40,29.08,0.00032
4,5,L6_F_P30_CORT_MF,F,L6,P30,CORT,MF,GO:0044877,protein-containing complex binding,748,515,472.94,0.00038
0,1,Sst_F_P30_CORT_BP,F,Sst,P30,CORT,BP,GO:0032755,positive regulation of interleukin-6 production,19,11,3.67,0.00022
1,2,Sst_F_P30_CORT_BP,F,Sst,P30,CORT,BP,GO:0002181,cytoplasmic translation,76,28,14.66,0.00025
2,3,Sst_F_P30_CORT_BP,F,Sst,P30,CORT,BP,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,84,30,16.21,0.00029
3,4,Sst_F_P30_CORT_BP,F,Sst,P30,CORT,BP,GO:1902950,regulation of dendritic spine maintenance,12,8,2.32,0.00044
4,5,Sst_F_P30_CORT_BP,F,Sst,P30,CORT,BP,GO:0046916,cellular transition metal ion homeostasis,43,18,8.3,0.00054
0,1,Sst_F_P30_CORT_CC,F,Sst,P30,CORT,CC,GO:0043209,myelin sheath,167,71,32.18,6.9e-11
1,2,Sst_F_P30_CORT_CC,F,Sst,P30,CORT,CC,GO:0043025,neuronal cell body,467,130,89.99,2.1e-06
2,3,Sst_F_P30_CORT_CC,F,Sst,P30,CORT,CC,GO:0005783,endoplasmic reticulum,858,221,165.33,9.3e-06
3,4,Sst_F_P30_CORT_CC,F,Sst,P30,CORT,CC,GO:0045202,synapse,1051,275,202.53,4.6e-05
4,5,Sst_F_P30_CORT_CC,F,Sst,P30,CORT,CC,GO:0030425,dendrite,528,139,101.74,7.5e-05
0,1,Sst_F_P30_CORT_MF,F,Sst,P30,CORT,MF,GO:0043531,ADP binding,19,11,3.61,0.00019
1,2,Sst_F_P30_CORT_MF,F,Sst,P30,CORT,MF,GO:0044325,ion channel binding,97,33,18.44,0.00031
2,3,Sst_F_P30_CORT_MF,F,Sst,P30,CORT,MF,GO:0016887,ATPase activity,213,60,40.5,0.00063
3,4,Sst_F_P30_CORT_MF,F,Sst,P30,CORT,MF,GO:0008432,JUN kinase binding,8,6,1.52,0.00092
4,5,Sst_F_P30_CORT_MF,F,Sst,P30,CORT,MF,GO:0003729,mRNA binding,195,55,37.07,0.00101
0,1,L5_F_P30_CORT_BP,F,L5,P30,CORT,BP,GO:1902117,positive regulation of organelle assembly,44,40,29.61,0.00024
1,2,L5_F_P30_CORT_BP,F,L5,P30,CORT,BP,GO:0048488,synaptic vesicle endocytosis,57,50,38.36,0.00035
2,3,L5_F_P30_CORT_BP,F,L5,P30,CORT,BP,GO:0050804,modulation of chemical synaptic transmission,360,282,242.26,0.00041
3,4,L5_F_P30_CORT_BP,F,L5,P30,CORT,BP,GO:0019079,viral genome replication,55,48,37.01,0.0006
4,5,L5_F_P30_CORT_BP,F,L5,P30,CORT,BP,GO:0031122,cytoplasmic microtubule organization,49,43,32.97,0.0009
0,1,L5_F_P30_CORT_CC,F,L5,P30,CORT,CC,GO:0098978,glutamatergic synapse,422,331,283.89,1.3e-07
1,2,L5_F_P30_CORT_CC,F,L5,P30,CORT,CC,GO:0014069,postsynaptic density,331,258,222.67,8.2e-06
2,3,L5_F_P30_CORT_CC,F,L5,P30,CORT,CC,GO:0030426,growth cone,167,135,112.35,5.8e-05
3,4,L5_F_P30_CORT_CC,F,L5,P30,CORT,CC,GO:0005730,nucleolus,428,321,287.93,0.00021
4,5,L5_F_P30_CORT_CC,F,L5,P30,CORT,CC,GO:0022625,cytosolic large ribosomal subunit,49,44,32.96,0.00023
0,1,L5_F_P30_CORT_MF,F,L5,P30,CORT,MF,GO:0005524,ATP binding,703,520,473.35,3.5e-05
1,2,L5_F_P30_CORT_MF,F,L5,P30,CORT,MF,GO:0019894,kinesin binding,36,34,24.24,0.00011
2,3,L5_F_P30_CORT_MF,F,L5,P30,CORT,MF,GO:0031267,small GTPase binding,184,146,123.89,0.00018
3,4,L5_F_P30_CORT_MF,F,L5,P30,CORT,MF,GO:0042393,histone binding,132,107,88.88,0.00029
4,5,L5_F_P30_CORT_MF,F,L5,P30,CORT,MF,GO:0003724,RNA helicase activity,20,20,13.47,0.00036
0,1,L4_F_P30_CORT_BP,F,L4,P30,CORT,BP,GO:0048168,regulation of neuronal synaptic plasticity,54,34,18.15,9.1e-06
1,2,L4_F_P30_CORT_BP,F,L4,P30,CORT,BP,GO:0048488,synaptic vesicle endocytosis,57,38,19.16,2.3e-05
2,3,L4_F_P30_CORT_BP,F,L4,P30,CORT,BP,GO:1903539,protein localization to postsynaptic membrane,48,29,16.13,0.00012
3,4,L4_F_P30_CORT_BP,F,L4,P30,CORT,BP,GO:2000300,regulation of synaptic vesicle exocytosis,57,33,19.16,0.00014
4,5,L4_F_P30_CORT_BP,F,L4,P30,CORT,BP,GO:0051279,regulation of release of sequestered calcium ion into cytosol,34,22,11.43,0.0002
0,1,L4_F_P30_CORT_CC,F,L4,P30,CORT,CC,GO:0098978,glutamatergic synapse,422,207,142.19,1.3e-11
1,2,L4_F_P30_CORT_CC,F,L4,P30,CORT,CC,GO:0014069,postsynaptic density,331,169,111.53,2e-11
2,3,L4_F_P30_CORT_CC,F,L4,P30,CORT,CC,GO:0030425,dendrite,528,252,177.91,3e-08
3,4,L4_F_P30_CORT_CC,F,L4,P30,CORT,CC,GO:0043025,neuronal cell body,467,221,157.36,8.2e-08
4,5,L4_F_P30_CORT_CC,F,L4,P30,CORT,CC,GO:0030426,growth cone,167,88,56.27,2.5e-07
0,1,L4_F_P30_CORT_MF,F,L4,P30,CORT,MF,GO:0019901,protein kinase binding,402,173,134.89,2.8e-05
1,2,L4_F_P30_CORT_MF,F,L4,P30,CORT,MF,GO:0008092,cytoskeletal protein binding,524,233,175.82,7.4e-05
2,3,L4_F_P30_CORT_MF,F,L4,P30,CORT,MF,GO:0005516,calmodulin binding,107,55,35.9,9.4e-05
3,4,L4_F_P30_CORT_MF,F,L4,P30,CORT,MF,GO:0044325,ion channel binding,97,50,32.55,0.00018
4,5,L4_F_P30_CORT_MF,F,L4,P30,CORT,MF,GO:0003924,GTPase activity,146,70,48.99,0.00019
0,1,Pvalb_F_P30_CORT_BP,F,Pvalb,P30,CORT,BP,GO:0032981,mitochondrial respiratory chain complex I assembly,40,35,20.78,2.1e-06
1,2,Pvalb_F_P30_CORT_BP,F,Pvalb,P30,CORT,BP,GO:0002181,cytoplasmic translation,76,58,39.48,9.9e-06
2,3,Pvalb_F_P30_CORT_BP,F,Pvalb,P30,CORT,BP,GO:0006096,glycolytic process,40,32,20.78,0.00022
3,4,Pvalb_F_P30_CORT_BP,F,Pvalb,P30,CORT,BP,GO:0032469,endoplasmic reticulum calcium ion homeostasis,19,17,9.87,0.00064
4,5,Pvalb_F_P30_CORT_BP,F,Pvalb,P30,CORT,BP,GO:0071702,organic substance transport,1240,723,644.08,0.00087
0,1,Pvalb_F_P30_CORT_CC,F,Pvalb,P30,CORT,CC,GO:0043209,myelin sheath,167,119,86.88,2.3e-07
1,2,Pvalb_F_P30_CORT_CC,F,Pvalb,P30,CORT,CC,GO:0005747,mitochondrial respiratory chain complex I,38,34,19.77,9.4e-07
2,3,Pvalb_F_P30_CORT_CC,F,Pvalb,P30,CORT,CC,GO:0022627,cytosolic small ribosomal subunit,39,32,20.29,9.2e-05
3,4,Pvalb_F_P30_CORT_CC,F,Pvalb,P30,CORT,CC,GO:0098800,inner mitochondrial membrane protein complex,91,76,47.34,0.0009
4,5,Pvalb_F_P30_CORT_CC,F,Pvalb,P30,CORT,CC,GO:0098803,respiratory chain complex,56,50,29.13,0.0011
0,1,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0019899,enzyme binding,1194,703,620.12,2.9e-05
1,2,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0003735,structural constituent of ribosome,120,82,62.32,0.00017
2,3,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",17,16,8.83,0.00024
3,4,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0019903,protein phosphatase binding,102,70,52.98,0.00042
4,5,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0034237,protein kinase A regulatory subunit binding,16,15,8.31,0.00044
0,1,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0100026,positive regulation of DNA repair by transcription from RNA polymerase II promoter,1,1,0.0,0.0016
1,2,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0062003,"negative regulation of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity",1,1,0.0,0.0016
2,3,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0014886,transition between slow and fast fiber,2,1,0.0,0.0032
3,4,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0044381,glucose import in response to insulin stimulus,2,1,0.0,0.0032
4,5,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:1990481,mRNA pseudouridine synthesis,2,1,0.0,0.0032
0,1,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0031462,Cul2-RING ubiquitin ligase complex,6,1,0.01,0.0094
1,2,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0005869,dynactin complex,7,1,0.01,0.011
2,3,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0031526,brush border membrane,13,1,0.02,0.0203
3,4,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0030131,clathrin adaptor complex,20,1,0.03,0.031
4,5,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0030119,AP-type membrane coat adaptor complex,30,1,0.05,0.0462
0,1,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0090433,palmitoyl-CoA ligase activity,1,1,0.0,0.0013
1,2,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0070089,chloride-activated potassium channel activity,1,1,0.0,0.0013
2,3,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0005228,intracellular sodium activated potassium channel activity,2,1,0.0,0.0026
3,4,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0090434,oleoyl-CoA ligase activity,3,1,0.0,0.0039
4,5,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0031957,very long-chain fatty acid-CoA ligase activity,3,1,0.0,0.0039
0,1,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0006958,"complement activation, classical pathway",6,2,0.03,0.00032
1,2,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0098883,synapse pruning,6,2,0.03,0.00032
2,3,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0097105,presynaptic membrane assembly,7,2,0.03,0.00044
3,4,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0044794,positive regulation by host of viral process,11,3,0.05,0.00071
4,5,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0022604,regulation of cell morphogenesis,193,5,0.9,0.00186
0,1,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0009986,cell surface,259,11,1.1,2.9e-07
1,2,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0005615,extracellular space,286,8,1.21,0.00012
2,3,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0005887,integral component of plasma membrane,493,9,2.09,0.00014
3,4,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0005581,collagen trimer,19,3,0.08,0.00238
4,5,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0009897,external side of plasma membrane,74,3,0.31,0.00363
0,1,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0019955,cytokine binding,22,2,0.1,0.0042
1,2,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0005011,macrophage colony-stimulating factor receptor activity,1,1,0.0,0.0045
2,3,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0001621,G protein-coupled ADP receptor activity,1,1,0.0,0.0045
3,4,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0016231,beta-N-acetylglucosaminidase activity,1,1,0.0,0.0045
4,5,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0005025,"transforming growth factor beta receptor activity, type I",2,1,0.01,0.0089
0,1,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0006633,fatty acid biosynthetic process,49,9,1.9,9.2e-05
1,2,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0035307,positive regulation of protein dephosphorylation,24,6,0.93,0.00024
2,3,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0022010,central nervous system myelination,17,5,0.66,0.00036
3,4,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0006084,acetyl-CoA metabolic process,17,5,0.66,0.00036
4,5,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:1903025,regulation of RNA polymerase II regulatory region sequence-specific DNA binding,5,3,0.19,0.00055
0,1,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0043209,myelin sheath,167,25,6.42,3.8e-09
1,2,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0005886,plasma membrane,1898,112,73.01,1.9e-05
2,3,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0005576,extracellular region,464,34,17.85,0.00019
3,4,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0048471,perinuclear region of cytoplasm,389,30,14.96,0.00019
4,5,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0005911,cell-cell junction,223,20,8.58,0.00035
0,1,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0019828,aspartic-type endopeptidase inhibitor activity,4,3,0.15,0.00021
1,2,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0001664,G protein-coupled receptor binding,105,14,4.0,0.0004
2,3,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0048156,tau protein binding,20,5,0.76,0.00075
3,4,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0019911,structural constituent of myelin sheath,6,3,0.23,0.00101
4,5,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0042802,identical protein binding,947,54,36.1,0.00124
0,1,Vip_F_P30_CORT_BP,F,Vip,P30,CORT,BP,GO:0048713,regulation of oligodendrocyte differentiation,28,9,1.98,8.6e-05
1,2,Vip_F_P30_CORT_BP,F,Vip,P30,CORT,BP,GO:0022010,central nervous system myelination,17,7,1.2,8.9e-05
2,3,Vip_F_P30_CORT_BP,F,Vip,P30,CORT,BP,GO:0071205,protein localization to juxtaparanode region of axon,5,4,0.35,0.00012
3,4,Vip_F_P30_CORT_BP,F,Vip,P30,CORT,BP,GO:0002175,protein localization to paranode region of axon,5,4,0.35,0.00012
4,5,Vip_F_P30_CORT_BP,F,Vip,P30,CORT,BP,GO:0045687,positive regulation of glial cell differentiation,25,8,1.77,0.00022
0,1,Vip_F_P30_CORT_CC,F,Vip,P30,CORT,CC,GO:0033270,paranode region of axon,14,9,0.99,5.8e-08
1,2,Vip_F_P30_CORT_CC,F,Vip,P30,CORT,CC,GO:0043209,myelin sheath,167,35,11.78,1.6e-06
2,3,Vip_F_P30_CORT_CC,F,Vip,P30,CORT,CC,GO:0015629,actin cytoskeleton,232,33,16.36,7.4e-05
3,4,Vip_F_P30_CORT_CC,F,Vip,P30,CORT,CC,GO:0044224,juxtaparanode region of axon,10,5,0.71,0.00032
4,5,Vip_F_P30_CORT_CC,F,Vip,P30,CORT,CC,GO:0033010,paranodal junction,3,3,0.21,0.00035
0,1,Vip_F_P30_CORT_MF,F,Vip,P30,CORT,MF,GO:0019911,structural constituent of myelin sheath,6,5,0.42,9.5e-06
1,2,Vip_F_P30_CORT_MF,F,Vip,P30,CORT,MF,GO:0031267,small GTPase binding,184,26,12.93,0.00045
2,3,Vip_F_P30_CORT_MF,F,Vip,P30,CORT,MF,GO:0015631,tubulin binding,207,27,14.54,0.00123
3,4,Vip_F_P30_CORT_MF,F,Vip,P30,CORT,MF,GO:0005506,iron ion binding,42,9,2.95,0.00214
4,5,Vip_F_P30_CORT_MF,F,Vip,P30,CORT,MF,GO:0071813,lipoprotein particle binding,9,4,0.63,0.00228
0,1,Lamp5_F_P30_CORT_BP,F,Lamp5,P30,CORT,BP,GO:1901537,positive regulation of DNA demethylation,4,3,0.18,0.00035
1,2,Lamp5_F_P30_CORT_BP,F,Lamp5,P30,CORT,BP,GO:1900087,positive regulation of G1/S transition of mitotic cell cycle,16,5,0.72,0.00051
2,3,Lamp5_F_P30_CORT_BP,F,Lamp5,P30,CORT,BP,GO:1902916,positive regulation of protein polyubiquitination,5,3,0.22,0.00084
3,4,Lamp5_F_P30_CORT_BP,F,Lamp5,P30,CORT,BP,GO:0051785,positive regulation of nuclear division,21,5,0.94,0.00198
4,5,Lamp5_F_P30_CORT_BP,F,Lamp5,P30,CORT,BP,GO:0036091,positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress,2,2,0.09,0.00201
0,1,Lamp5_F_P30_CORT_CC,F,Lamp5,P30,CORT,CC,GO:0098982,GABA-ergic synapse,90,12,4.06,0.00066
1,2,Lamp5_F_P30_CORT_CC,F,Lamp5,P30,CORT,CC,GO:0061202,clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane,2,2,0.09,0.00202
2,3,Lamp5_F_P30_CORT_CC,F,Lamp5,P30,CORT,CC,GO:0030142,COPI-coated Golgi to ER transport vesicle,2,2,0.09,0.00202
3,4,Lamp5_F_P30_CORT_CC,F,Lamp5,P30,CORT,CC,GO:0097129,cyclin D2-CDK4 complex,3,2,0.14,0.00589
4,5,Lamp5_F_P30_CORT_CC,F,Lamp5,P30,CORT,CC,GO:0008385,IkappaB kinase complex,3,2,0.14,0.00589
