"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","db","module"
"Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)","2/26",0.0074389947886241,0.0888636442684553,0,0,16.9013605442177,82.8338984204336,"PAK1;MAPT","GO_Biological_Process_2023","blue"
"Wound Healing (GO:0042060)","3/80",0.00754367358989859,0.0891451319924575,0,0,7.96211005489356,38.9111981120306,"PAK1;DST;SYT11","GO_Biological_Process_2023","blue"
"Negative Regulation Of Neurogenesis (GO:0050768)","2/27",0.00800810651058956,0.0926411479488202,0,0,16.2244897959184,78.3204947866311,"PTN;HOOK3","GO_Biological_Process_2023","blue"
"Microtubule Polymerization Or Depolymerization (GO:0031109)","2/27",0.00800810651058956,0.0926411479488202,0,0,16.2244897959184,78.3204947866311,"MAP4;MAPT","GO_Biological_Process_2023","blue"
"Negative Regulation Of Wound Healing (GO:0061045)","2/28",0.00859620747114401,0.0964003266406864,0,0,15.5996860282575,74.1988795836398,"APOE;CLASP2","GO_Biological_Process_2023","blue"
"Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232)","2/28",0.00859620747114401,0.0964003266406864,0,0,15.5996860282575,74.1988795836398,"TMEFF2;CLASP2","GO_Biological_Process_2023","blue"
"Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158)","2/28",0.00859620747114401,0.0964003266406864,0,0,15.5996860282575,74.1988795836398,"SCAMP5;SYT11","GO_Biological_Process_2023","blue"
"Regulation Of Developmental Growth (GO:0048638)","2/29",0.00920309747511436,0.100140634902482,0,0,15.021164021164,70.4224490277819,"APP;APOE","GO_Biological_Process_2023","blue"
"Positive Regulation Of Microtubule Polymerization (GO:0031116)","2/29",0.00920309747511436,0.100140634902482,0,0,15.021164021164,70.4224490277819,"PAK1;MAPT","GO_Biological_Process_2023","blue"
"Morphogenesis Of An Epithelium (GO:0002009)","2/29",0.00920309747511436,0.100140634902482,0,0,15.021164021164,70.4224490277819,"SOX8;SOX10","GO_Biological_Process_2023","blue"
"Regulation Of Endothelial Cell Migration (GO:0010594)","3/88",0.00979099603066681,0.102491976432381,0,0,7.2098241358399,33.3547523556272,"PTN;APOE;SASH1","GO_Biological_Process_2023","blue"
"Positive Regulation Of JUN Kinase Activity (GO:0043507)","2/30",0.00982857782071015,0.102491976432381,0,0,14.4839650145773,66.9515638793864,"PAK1;SASH1","GO_Biological_Process_2023","blue"
"Positive Regulation Of Lipid Kinase Activity (GO:0090218)","2/30",0.00982857782071015,0.102491976432381,0,0,14.4839650145773,66.9515638793864,"CD81;MAPT","GO_Biological_Process_2023","blue"
"Immunoglobulin Mediated Immune Response (GO:0016064)","2/30",0.00982857782071015,0.102491976432381,0,0,14.4839650145773,66.9515638793864,"GNAO1;CD81","GO_Biological_Process_2023","blue"
"Membrane Organization (GO:0061024)","4/167",0.00988548635289574,0.102491976432381,0,0,5.04524539877301,23.2923219848272,"REEP5;EXOC6B;CNTN2;ANK3","GO_Biological_Process_2023","blue"
"Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111)","2/31",0.0104724512850622,0.107562840769004,0,0,13.9838142153413,63.7523090878691,"TUBB4A;CLASP2","GO_Biological_Process_2023","blue"
"Positive Regulation Of Neuron Projection Development (GO:0010976)","3/92",0.0110454740818408,0.110241800111037,0,0,6.88439708096838,31.0192655790006,"MAGI2;PTN;APOE","GO_Biological_Process_2023","blue"
"Positive Regulation Of Protein Catabolic Process (GO:0045732)","3/92",0.0110454740818408,0.110241800111037,0,0,6.88439708096838,31.0192655790006,"CD81;APOE;SH3D19","GO_Biological_Process_2023","blue"
"Regulation Of Cholesterol Efflux (GO:0010874)","2/32",0.0111345221222249,0.110241800111037,0,0,13.5170068027211,60.795507674817,"ABCA2;APOE","GO_Biological_Process_2023","blue"
"Mesenchymal Cell Migration (GO:0090497)","2/32",0.0111345221222249,0.110241800111037,0,0,13.5170068027211,60.795507674817,"SOX8;SOX10","GO_Biological_Process_2023","blue"
"Negative Regulation Of Amide Metabolic Process (GO:0034249)","3/93",0.0113729262286274,0.111596838618406,0,0,6.80756013745704,30.4741766581,"TRIM2;APOE;RTN4","GO_Biological_Process_2023","blue"
"Negative Regulation Of Endocytosis (GO:0045806)","2/33",0.0118145960439168,0.112906443932735,0,0,13.0803159973667,58.0559303610333,"SCAMP5;SYT11","GO_Biological_Process_2023","blue"
"Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)","2/33",0.0118145960439168,0.112906443932735,0,0,13.0803159973667,58.0559303610333,"APP;APOE","GO_Biological_Process_2023","blue"
"Regulation Of Amyloid-Beta Formation (GO:1902003)","2/33",0.0118145960439168,0.112906443932735,0,0,13.0803159973667,58.0559303610333,"APOE;RTN4","GO_Biological_Process_2023","blue"
"Regulation Of Neuronal Synaptic Plasticity (GO:0048168)","2/34",0.0125124802245356,0.117531758690296,0,0,12.6709183673469,55.5116572102178,"APP;APOE","GO_Biological_Process_2023","blue"
"Glial Cell Differentiation (GO:0010001)","2/34",0.0125124802245356,0.117531758690296,0,0,12.6709183673469,55.5116572102178,"SOX8;SOX10","GO_Biological_Process_2023","blue"
"Regulation Of Protein Localization (GO:0032880)","3/97",0.0127385466637258,0.118641210029107,0,0,6.51656064926519,28.4325537727779,"ABCA2;MAP1A;MAPT","GO_Biological_Process_2023","blue"
"Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)","3/98",0.0130939766052085,0.119160275542631,0,0,6.44763971785133,27.954405817651,"TMEFF2;TRIM2;AP2A1","GO_Biological_Process_2023","blue"
"Action Potential (GO:0001508)","2/35",0.0132279832722483,0.119160275542631,0,0,12.2863327149041,53.1435584472206,"KCNA1;ANK3","GO_Biological_Process_2023","blue"
"Dendrite Morphogenesis (GO:0048813)","2/35",0.0132279832722483,0.119160275542631,0,0,12.2863327149041,53.1435584472206,"DIP2A;PTN","GO_Biological_Process_2023","blue"
"Macrophage Activation (GO:0042116)","2/35",0.0132279832722483,0.119160275542631,0,0,12.2863327149041,53.1435584472206,"APP;MAPT","GO_Biological_Process_2023","blue"
"Regulation Of Organelle Organization (GO:0033043)","3/100",0.0138217578324638,0.121770205118183,0,0,6.31406100542034,27.0337233788467,"ZEB2;SYT11;MAPT","GO_Biological_Process_2023","blue"
"Negative Regulation Of Organelle Assembly (GO:1902116)","2/36",0.0139609152364796,0.121770205118183,0,0,11.9243697478992,50.9348693298221,"FEZ1;EVI5L","GO_Biological_Process_2023","blue"
"Negative Regulation Of Protein Kinase B Signaling (GO:0051898)","2/36",0.0139609152364796,0.121770205118183,0,0,11.9243697478992,50.9348693298221,"PLEKHA1;MAGI2","GO_Biological_Process_2023","blue"
"Neural Crest Cell Migration (GO:0001755)","2/36",0.0139609152364796,0.121770205118183,0,0,11.9243697478992,50.9348693298221,"SOX8;SOX10","GO_Biological_Process_2023","blue"
"Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)","4/186",0.0142159977931596,0.123018752556554,0,0,4.51419413919414,19.2006162171461,"APP;DIP2A;APOE;MAPT","GO_Biological_Process_2023","blue"
"Positive Regulation Of Immune Effector Process (GO:0002699)","2/37",0.0147110875878219,0.126308478586065,0,0,11.5830903790087,48.8708399253876,"CD81;APLP2","GO_Biological_Process_2023","blue"
"Regulation Of Intracellular Transport (GO:0032386)","2/38",0.0154783132235365,0.13085127871282,0,0,11.2607709750567,46.9384448645158,"LAMP1;REEP5","GO_Biological_Process_2023","blue"
"Connective Tissue Development (GO:0061448)","2/38",0.0154783132235365,0.13085127871282,0,0,11.2607709750567,46.9384448645158,"SOX8;SULF2","GO_Biological_Process_2023","blue"
"Negative Regulation Of Transport (GO:0051051)","2/39",0.0162624064321538,0.134378832097271,0,0,10.9558742415885,45.1261415257865,"SCAMP5;SYT11","GO_Biological_Process_2023","blue"
"Anterograde Axonal Transport (GO:0008089)","2/39",0.0162624064321538,0.134378832097271,0,0,10.9558742415885,45.1261415257865,"MAP1A;KIF1B","GO_Biological_Process_2023","blue"
"Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)","2/39",0.0162624064321538,0.134378832097271,0,0,10.9558742415885,45.1261415257865,"APP;SRCIN1","GO_Biological_Process_2023","blue"
"Positive Regulation Of T Cell Activation (GO:0050870)","3/107",0.0165478094013242,0.135716735313845,0,0,5.88699444885012,24.1455168472485,"GNAO1;CD81;ACTB","GO_Biological_Process_2023","blue"
"Endomembrane System Organization (GO:0010256)","4/196",0.016911514443461,0.136879109643798,0,0,4.27690972222222,17.4487676078346,"REEP5;ANK3;HOOK3;CLASP2","GO_Biological_Process_2023","blue"
"Negative Regulation Of Secretion By Cell (GO:1903531)","2/40",0.0170631829128301,0.136879109643798,0,0,10.6670247046187,43.4236674606069,"SYT11;APOE","GO_Biological_Process_2023","blue"
"Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)","2/40",0.0170631829128301,0.136879109643798,0,0,10.6670247046187,43.4236674606069,"MAPT;CLASP2","GO_Biological_Process_2023","blue"
"Regulation Of Microtubule-Based Process (GO:0032886)","2/41",0.0178804597481127,0.14137140477105,0,0,10.3929879644165,41.8218699251635,"MAPT;CLASP2","GO_Biological_Process_2023","blue"
"Protein Localization To Lysosome (GO:0061462)","2/41",0.0178804597481127,0.14137140477105,0,0,10.3929879644165,41.8218699251635,"CD81;RTN4","GO_Biological_Process_2023","blue"
"Organelle Organization (GO:0006996)","6/418",0.0184987373681491,0.14521508833997,0,0,3.01921090683743,12.0468109314015,"REEP5;MAST4;DST;APOE;SH3D19;CLASP2","GO_Biological_Process_2023","blue"
"Regulation Of JUN Kinase Activity (GO:0043506)","2/43",0.0195637897091909,0.152486559506388,0,0,9.88501742160279,38.888398778374,"PAK1;SASH1","GO_Biological_Process_2023","blue"
"Neural Crest Cell Development (GO:0014032)","2/44",0.0204294838615153,0.15660409037709,0,0,9.6491739552964,37.5427757402553,"SOX8;SOX10","GO_Biological_Process_2023","blue"
"Regulation Of Transport (GO:0051049)","2/44",0.0204294838615153,0.15660409037709,0,0,9.6491739552964,37.5427757402553,"REEP5;MYO6","GO_Biological_Process_2023","blue"
"Regulation Of Protein Binding (GO:0043393)","3/118",0.0213987474323764,0.15660409037709,0,0,5.32093231734648,20.4559139962277,"APP;TMBIM6;ADD1","GO_Biological_Process_2023","blue"
"Positive Regulation Of Cell Projection Organization (GO:0031346)","3/118",0.0213987474323764,0.15660409037709,0,0,5.32093231734648,20.4559139962277,"MAGI2;APOE;PTN","GO_Biological_Process_2023","blue"
"Golgi To Plasma Membrane Transport (GO:0006893)","2/47",0.0231205576171507,0.15660409037709,0,0,9.00453514739229,33.920382104137,"EXOC6B;ANK3","GO_Biological_Process_2023","blue"
"Regulation Of Cell Motility (GO:2000145)","3/123",0.0238342004694833,0.15660409037709,0,0,5.0979381443299,19.0491276504594,"CADM4;ENPP2;SRCIN1","GO_Biological_Process_2023","blue"
"Cytoplasmic Microtubule Organization (GO:0031122)","2/48",0.0240483300532172,0.15660409037709,0,0,8.80834072759539,32.8347611919466,"HOOK3;MAPT","GO_Biological_Process_2023","blue"
"Regulation Of Hepatocyte Proliferation (GO:2000345)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"PTN","GO_Biological_Process_2023","blue"
"Negative Regulation Of Relaxation Of Muscle (GO:1901078)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"PDE4B","GO_Biological_Process_2023","blue"
"Adiponectin-Activated Signaling Pathway (GO:0033211)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"APLP2","GO_Biological_Process_2023","blue"
"Aminophospholipid Transport (GO:0015917)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"ATP8A1","GO_Biological_Process_2023","blue"
"Regulation Of Morphogenesis Of A Branching Structure (GO:0060688)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"RTN4","GO_Biological_Process_2023","blue"
"Regulation Of Non-Motile Cilium Assembly (GO:1902855)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"MAP4","GO_Biological_Process_2023","blue"
"Regulation Of Protein Autoubiquitination (GO:1902498)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"SASH1","GO_Biological_Process_2023","blue"
"Regulation Of Relaxation Of Cardiac Muscle (GO:1901897)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"PDE4B","GO_Biological_Process_2023","blue"
"Plus-End-Directed Organelle Transport Along Microtubule (GO:0072386)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"MAPT","GO_Biological_Process_2023","blue"
"Cellular Response To Magnesium Ion (GO:0071286)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"KCNA1","GO_Biological_Process_2023","blue"
"Chondrocyte Development (GO:0002063)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"SULF2","GO_Biological_Process_2023","blue"
"Cilium Disassembly (GO:0061523)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"MAP4","GO_Biological_Process_2023","blue"
"Contact Inhibition (GO:0060242)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"PAK1","GO_Biological_Process_2023","blue"
"Transmembrane Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"PTN","GO_Biological_Process_2023","blue"
"Positive Regulation Of Osteoblast Proliferation (GO:0033690)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"SOX8","GO_Biological_Process_2023","blue"
"Heme Transport (GO:0015886)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"SLC48A1","GO_Biological_Process_2023","blue"
"Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002455)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"CD81","GO_Biological_Process_2023","blue"
"Inclusion Body Assembly (GO:0070841)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"MAPT","GO_Biological_Process_2023","blue"
"Inner Ear Auditory Receptor Cell Differentiation (GO:0042491)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"MYO6","GO_Biological_Process_2023","blue"
"Iron Coordination Entity Transport (GO:1901678)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"SLC48A1","GO_Biological_Process_2023","blue"
"Leukocyte Chemotaxis Involved In Inflammatory Response (GO:0002232)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"PTN","GO_Biological_Process_2023","blue"
"Lipoprotein Metabolic Process (GO:0042157)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"APOE","GO_Biological_Process_2023","blue"
"Negative Regulation Of Cellular Response To Hypoxia (GO:1900038)","1/5",0.0247535287182936,0.15660409037709,0,0,50.2424242424242,185.836036973753,"TMBIM6","GO_Biological_Process_2023","blue"
"Cytosolic Transport (GO:0016482)","3/127",0.0258863853847271,0.15660409037709,0,0,4.93249085467243,18.0235095567768,"LAMP1;AP2A1;HOOK3","GO_Biological_Process_2023","blue"
"Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)","2/50",0.0259489619459531,0.15660409037709,0,0,8.44047619047619,30.8214426622313,"PAK1;EPB41L3","GO_Biological_Process_2023","blue"
"Positive Regulation Of Transport (GO:0051050)","2/50",0.0259489619459531,0.15660409037709,0,0,8.44047619047619,30.8214426622313,"APOE;ACTB","GO_Biological_Process_2023","blue"
"Receptor Internalization (GO:0031623)","2/51",0.0269214810715392,0.15660409037709,0,0,8.26780508121616,29.8867161104048,"DNM3;CD81","GO_Biological_Process_2023","blue"
"Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)","3/130",0.0274860097045577,0.15660409037709,0,0,4.81524474389155,17.3063658813262,"CD81;ENPP2;SRCIN1","GO_Biological_Process_2023","blue"
"Actin Cytoskeleton Reorganization (GO:0031532)","2/53",0.0289100845392209,0.15660409037709,0,0,7.94277711084434,28.1457453742055,"PAK1;CDC42BPA","GO_Biological_Process_2023","blue"
"Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)","2/53",0.0289100845392209,0.15660409037709,0,0,7.94277711084434,28.1457453742055,"APP;SASH1","GO_Biological_Process_2023","blue"
"AV Node Cell To Bundle Of His Cell Communication (GO:0086067)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"GJC3","GO_Biological_Process_2023","blue"
"Negative Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903748)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"MAPT","GO_Biological_Process_2023","blue"
"G-quadruplex DNA Unwinding (GO:0044806)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"HNRNPA2B1","GO_Biological_Process_2023","blue"
"Negative Regulation Of Low-Density Lipoprotein Receptor Activity (GO:1905598)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"APP","GO_Biological_Process_2023","blue"
"Podocyte Development (GO:0072015)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"MAGI2","GO_Biological_Process_2023","blue"
"Cholesterol Catabolic Process (GO:0006707)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"APOE","GO_Biological_Process_2023","blue"
"Positive Regulation Of Amyloid-Beta Clearance (GO:1900223)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"APOE","GO_Biological_Process_2023","blue"
"Dendrite Arborization (GO:0140059)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"PTN","GO_Biological_Process_2023","blue"
"Detection Of Stimulus Involved In Sensory Perception Of Pain (GO:0062149)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"KCNA1","GO_Biological_Process_2023","blue"
"Retinal Rod Cell Differentiation (GO:0060221)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"SOX8","GO_Biological_Process_2023","blue"
"Positive Regulation Of Gliogenesis (GO:0014015)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"SOX8","GO_Biological_Process_2023","blue"
"Sterol Catabolic Process (GO:0016127)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"APOE","GO_Biological_Process_2023","blue"
"Positive Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033148)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"PAK1","GO_Biological_Process_2023","blue"
"Positive Regulation Of Kidney Development (GO:0090184)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"SOX8","GO_Biological_Process_2023","blue"
"Positive Regulation Of Lamellipodium Morphogenesis (GO:2000394)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"ENPP2","GO_Biological_Process_2023","blue"
"Positive Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031666)","1/6",0.0296309633944118,0.15660409037709,0,0,40.1919191919192,141.432767389918,"SASH1","GO_Biological_Process_2023","blue"
